issueSymbolIdentifier,settlementDate,issueName,marketCategoryCode,marketCategoryDescription,currentShortShareNumber,previousShortShareNumber,changePercent,percentageChangefromPreviousShort,averageShortShareNumber,daysToCoverNumber
WEIBF,15-08-2024,WEIBO CORP SHS CL A Ordinary S,U,Other OTC,500,500,0.00,0,0,999.99
WEICF,15-08-2024,Weichai Power Co Ltd Shares H,U,Other OTC,2993137,185827,1510.71,2807310,6909,433.22
WEIDY,15-08-2024,Weidai Ltd American Depositary,U,Other OTC,7414,7414,0.00,0,4,999.99
WEIGF,15-08-2024,Weir Group PLC Ordinary Shares,U,Other OTC,71752,80865,-11.27,-9113,1215,59.06
WEJOF,15-08-2024,WEJO GROUP LTD COM (Bermuda),U,Other OTC,205610,205610,0.00,0,23466,8.76
WEJWF,15-08-2024,WEJO GROUP LTD WT 11/18/2026 (,U,Other OTC,73,73,0.00,0,10391,1.00
WELPM,15-08-2024,Wisconsin Electric Power Compa,U,Other OTC,5,5,0.00,0,58,1.00
WELX,15-08-2024,Winland Holdings Corporation C,U,Other OTC,584,104,461.54,480,4469,1.00
WEMXF,15-08-2024,Weimob Inc Ordinary Shares (Ca,U,Other OTC,89229929,90265929,-1.15,-1036000,0,999.99
WESMF,15-08-2024,WEST MNG CORP COM NEW (Canada),U,Other OTC,4924,0,100.00,4924,10990,1.00
WEXPF,15-08-2024,WESTERN EXPL INC Common Shares,U,Other OTC,274,13926,-98.03,-13652,20563,1.00
WFAFF,15-08-2024,Wesfarmers Ltd Ordinary Shares,U,Other OTC,2663083,2634950,1.07,28133,671,999.99
WFAFY,15-08-2024,Wesfarmers Ltd American Deposi,U,Other OTC,21222,11822,79.51,9400,67092,1.00
WFRSF,15-08-2024,West African Resources Limited,U,Other OTC,1069710,1195931,-10.55,-126221,6091,175.62
WFSTF,15-08-2024,Western Forest Products Inc Co,U,Other OTC,899926,936716,-3.93,-36790,87902,10.24
WGEE,15-08-2024,WGE Holdings Corp. Common Stoc,U,Other OTC,400,400,0.00,0,0,999.99
WGLIF,15-08-2024,WESTWARD GOLD INC COM (Canada),U,Other OTC,3175,0,100.00,3175,66961,1.00
WGMCF,15-08-2024,Winston Gold Corp Ordinary Sha,U,Other OTC,12461,12461,0.00,0,20095,1.00
WGQDF,15-08-2024,WISDOMTREE ISSUER ICAV WISDOMT,U,Other OTC,668,594,12.46,74,396,1.69
WGXRF,15-08-2024,WESTGOLD RESOURCES LTD ORDINAR,U,Other OTC,24675606,2477397,896.03,22198209,100430,245.70
WHGLY,15-08-2024,Wh Group Ltd. American Deposit,U,Other OTC,39803,14086,182.57,25717,68155,1.00
WHGOF,15-08-2024,White Gold Corp Ordinary Share,U,Other OTC,2971,0,100.00,2971,66045,1.00
WHGPF,15-08-2024,Warehouse Group Ltd Ordinary S,U,Other OTC,68437,67937,0.74,500,455,150.41
WHGRF,15-08-2024,WH GROUP LTD Ordinary Shares (,U,Other OTC,3292869,4415369,-25.42,-1122500,515107,6.39
WHITF,15-08-2024,"Whitehaven Coal Ltd, Brisbane",U,Other OTC,443961,395731,12.19,48230,58801,7.55
WHLT,15-08-2024,Chase Packaging Corp 5pfd A Co,U,Other OTC,25,25,0.00,0,5465,1.00
WHREY,15-08-2024,WHARF REAL ESTATE INVT CO LTD,U,Other OTC,15,15,0.00,0,0,999.99
WHTCF,15-08-2024,Well Health Technologies Corp,U,Other OTC,2824283,2534472,11.43,289811,50265,56.19
WHTGF,15-08-2024,Mangazeya Mining Ltd. Ordinary,U,Other OTC,21,21,0.00,0,0,999.99
WHTPF,15-08-2024,WH Smith Plc Ordinary shares (,U,Other OTC,80544,49047,64.22,31497,0,999.99
WHYRF,15-08-2024,West High Yield Res Ltd Common,U,Other OTC,7500,4859,54.35,2641,23037,1.00
WIBFF,15-08-2024,West Island Brands Inc. Ordina,U,Other OTC,2810,2810,0.00,0,0,999.99
WIHLY,15-08-2024,Wihlborgs Fastigheter AB Unspo,U,Other OTC,1,1,0.00,0,0,999.99
WILLF,15-08-2024,Demant AS Ordinary Shares,U,Other OTC,632638,598260,5.75,34378,154,999.99
WILYY,15-08-2024,Demant A/S American Depositary,U,Other OTC,2488,2352,5.78,136,437,5.69
WINSF,15-08-2024,WINS FIN HLDGS INC Ordinary Sh,U,Other OTC,2,2,0.00,0,13,1.00
WIPKF,15-08-2024,Winpak Ltd Ordinary Shares,U,Other OTC,144013,143624,0.27,389,381,377.99
WIZEY,15-08-2024,WISE PLC American Depositary R,U,Other OTC,21771,9301,134.07,12470,18194,1.20
WJRYF,15-08-2024,West Japan Railway Co Ordinary,U,Other OTC,1423539,1139318,24.95,284221,983,999.99
WJRYY,15-08-2024,West Japan Railway Co Unsponso,U,Other OTC,18861,22253,-15.24,-3392,162864,1.00
WJXFF,15-08-2024,Wajax Corp. Ordinary Shares (C,U,Other OTC,55809,47606,17.23,8203,583,95.73
WKCMF,15-08-2024,Wacker Chemie Ag Muenchen Ordi,U,Other OTC,86040,75689,13.68,10351,97,887.01
WKGFF,15-08-2024,Westkam Gold Corp. Common Shar,U,Other OTC,6150,0,100.00,6150,21582,1.00
WKISF,15-08-2024,Workman Co Ltd Isezaki City Gu,U,Other OTC,65147,111847,-41.75,-46700,0,999.99
WKPPF,15-08-2024,Workspace Group Plc Ordinary S,U,Other OTC,94,1376,-93.17,-1282,0,999.99
WKRCF,15-08-2024,Wacker Neuson SE Namen-Akt (Ge,U,Other OTC,10753,6433,67.15,4320,164,65.57
WLAN,15-08-2024,"Wialan Technologies, Inc. Comm",U,Other OTC,911,0,100.00,911,2555476,1.00
WLBMF,15-08-2024,Wallbridge Mining Co Ltd Ordin,U,Other OTC,1311356,1205435,8.79,105921,239730,5.47
WLCGF,15-08-2024,Welcia Holdings Co Ltd Ordinar,U,Other OTC,790314,1068802,-26.06,-278488,1127,701.25
WLDBF,15-08-2024,WILDBRAIN LTD COM VAR VTG (Can,U,Other OTC,1203608,1182499,1.79,21109,132557,9.08
WLLAW,15-08-2024,Chord Energy Corp Warrant,U,Other OTC,127492,126127,1.08,1365,9391,13.58
WLLBW,15-08-2024,Chord Energy Corp Warrant,U,Other OTC,71213,67940,4.82,3273,4653,15.30
WLMIF,15-08-2024,Wilmar International Ltd Ordin,U,Other OTC,1433705,2546528,-43.70,-1112823,26281,54.55
WLMIY,15-08-2024,Wilmar International Ltd Unspo,U,Other OTC,22235,2940,656.29,19295,89384,1.00
WLMSQ,15-08-2024,WILLIAMS INDL SVCS GROUP INC C,U,Other OTC,1131,1131,0.00,0,61,18.54
WLNTF,15-08-2024,WALLENSTAM AB SHARE AK B (Swed,U,Other OTC,5716985,5594694,2.19,122291,0,999.99
WLPSF,15-08-2024,Willplus Holdings Co Ltd Commo,U,Other OTC,78,78,0.00,0,0,999.99
WLWHF,15-08-2024,Woolworths Holdings Ltd Ordina,U,Other OTC,1850940,2938551,-37.01,-1087611,0,999.99
WLWHY,15-08-2024,Woolworths Holdings Ltd Sponso,U,Other OTC,189,226,-16.37,-37,347,1.00
WMGTF,15-08-2024,WILMINGTON PLC SHS (United Kin,U,Other OTC,3126,3126,0.00,0,0,999.99
WMLLF,15-08-2024,Wealth Minerals Ltd. Common Sh,U,Other OTC,43247,25700,68.28,17547,230985,1.00
WMMVF,15-08-2024,Wal-mart de Mexico S A B de C,U,Other OTC,3611324,3225026,11.98,386298,266420,13.56
WMMVY,15-08-2024,Wal-mart de Mexico S A B de C,U,Other OTC,2663,303,778.88,2360,404556,1.00
WNAVF,15-08-2024,WEALTHNAVI INC COM STK (Japan),U,Other OTC,1497113,1400413,6.91,96700,2109,709.87
WNBD,15-08-2024,Winning Brands Corporation Com,U,Other OTC,25000,0,100.00,25000,3597866,1.00
WNDLF,15-08-2024,Wendel Ordinary Shares,U,Other OTC,100,119,-15.97,-19,0,999.99
WNDW,15-08-2024,"SolarWindow Technologies, Inc.",U,Other OTC,189921,189921,0.00,0,34039,5.58
WNFT,15-08-2024,"Worldwide NFT, Inc. Common Sto",U,Other OTC,1159,0,100.00,1159,665677,1.00
WNGRF,15-08-2024,Weston George Ltd Pfd Ordinary,U,Other OTC,425237,371775,14.38,53462,137,999.99
WNLV,15-08-2024,WINVEST GROUP LTD Common Stock,U,Other OTC,2351,984,138.92,1367,10190,1.00
WNWSF,15-08-2024,WEATHERNEWS INC TOKYO Ordinary,U,Other OTC,1630,2230,-26.91,-600,0,999.99
WOLTF,15-08-2024,Wolters Kluwer NV Ordinary sha,U,Other OTC,339075,601903,-43.67,-262828,96,999.99
WOLV,15-08-2024,Wolverine Resources Corp. Comm,U,Other OTC,585,585,0.00,0,7967,1.00
WOLWF,15-08-2024,Woolworths Ltd Ord Ordinary Sh,U,Other OTC,418037,300355,39.18,117682,1850,225.97
WONDF,15-08-2024,WONDERFI TECHNOLOGIES INC Ordi,U,Other OTC,119656,110095,8.68,9561,360315,1.00
WOPEF,15-08-2024,Woodside Energy Group Ltd Ordi,U,Other OTC,4497182,3398522,32.33,1098660,132880,33.84
WOSGF,15-08-2024,Watches of Switzerland Group P,U,Other OTC,283327,274459,3.23,8868,7686,36.86
WOWI,15-08-2024,"Metro One Telecommunications,",U,Other OTC,381,381,0.00,0,3860,1.00
WPLCF,15-08-2024,WISE PLC ORD GBP0.01 (United K,U,Other OTC,2586854,2271945,13.86,314909,63991,40.43
WPNDF,15-08-2024,Wishpond Technologies Ltd. Com,U,Other OTC,31,33,-6.06,-2,0,999.99
WPPGF,15-08-2024,WPP plc Ordinary Shares (Jerse,U,Other OTC,1747461,1408985,24.02,338476,4373,399.60
WPUR,15-08-2024,"WaterPure International, Inc.",U,Other OTC,48911,48911,0.00,0,908343,1.00
WRCDF,15-08-2024,"Wirecard Ag, Berlin Ordinary s",U,Other OTC,402802,402816,0.00,-14,0,999.99
WRDEF,15-08-2024,Wereldhave Nv Ordinary Shares,U,Other OTC,100,11323,-99.12,-11223,18,5.56
WRDLY,15-08-2024,Worldline SA American Deposita,U,Other OTC,1498,2076,-27.84,-578,37449,1.00
WRFRF,15-08-2024,Wharf Real Estate Investment C,U,Other OTC,1217058,6049675,-79.88,-4832617,13326,91.33
WRIV,15-08-2024,White River Bancshares Co Comm,U,Other OTC,33,33,0.00,0,456,1.00
WRLGF,15-08-2024,WEST RED LAKE GOLD MINES LTD C,U,Other OTC,1011423,228275,343.07,783148,442281,2.29
WRSLF,15-08-2024,WINSOME RES LTD ORDINARY FULLY,U,Other OTC,22681,5556,308.23,17125,17591,1.29
WRTBF,15-08-2024,Wartsila Corporation Ordinary,U,Other OTC,912427,928395,-1.72,-15968,9,999.99
WRTBY,15-08-2024,Wartsila Corporation Unsponsor,U,Other OTC,4163,501,730.94,3662,905,4.60
WSIOF,15-08-2024,Wasion Holdings Ltd Ordinary S,U,Other OTC,16773,16773,0.00,0,0,999.99
WSNAF,15-08-2024,WESANA HEALTH HLDGS INC Common,U,Other OTC,16,346,-95.38,-330,47353,1.00
WSOUF,15-08-2024,Washington Hsoul Pattison & Co,U,Other OTC,324018,296074,9.44,27944,0,999.99
WSPCF,15-08-2024,"W-SCOPE CORP, Kawasaki Common",U,Other OTC,2632095,2608919,0.89,23176,0,999.99
WSPOF,15-08-2024,WSP Global Inc Common Shares (,U,Other OTC,312806,282915,10.57,29891,441,709.31
WSSH,15-08-2024,West Shore Bank Corporation Mi,U,Other OTC,52,52,0.00,0,18,2.89
WSTHF,15-08-2024,"West Holdings Corp., Hiroshima",U,Other OTC,233622,190488,22.64,43134,0,999.99
WSTL,15-08-2024,Westell Technologies Inc. Clas,U,Other OTC,5534,6645,-16.72,-1111,6300,1.00
WSTRF,15-08-2024,Western Uranium & Vanadium Cor,U,Other OTC,381253,47193,707.86,334060,139180,2.74
WSUPW,15-08-2024,WHEELS UP EXPERIENCE INC WT EX,U,Other OTC,400,400,0.00,0,185,2.16
WTBCF,15-08-2024,Whitbread PLC Ordinary Shares,U,Other OTC,527751,517179,2.04,10572,162,999.99
WTBDY,15-08-2024,Whitbread PLC American Deposit,U,Other OTC,2802,6842,-59.05,-4040,81482,1.00
WTBFB,15-08-2024,W T B Financial Corp Cl-B Comm,U,Other OTC,6,13,-53.85,-7,678,1.00
WTCHF,15-08-2024,Wisetech Global Ordinary Share,U,Other OTC,1117310,1038508,7.59,78802,105,999.99
WTCZF,15-08-2024,Copper Lake Resources Ltd. Ord,U,Other OTC,29,29,0.00,0,11085,1.00
WTER,15-08-2024,ALKALINE WTR CO INC Common Sto,U,Other OTC,39986,39986,0.00,0,7359,5.43
WTHVF,15-08-2024,Westhaven Gold Corp Ordinary S,U,Other OTC,94580,13144,619.57,81436,256879,1.00
WTKN,15-08-2024,WellTek Incorporated. Common S,U,Other OTC,2000,2000,0.00,0,0,999.99
WTKWY,15-08-2024,Wolters Kluwer N V Ord America,U,Other OTC,12880,7994,61.12,4886,22437,1.00
WTNTF,15-08-2024,WITAN INVESTMENT TRUST PLC Ord,U,Other OTC,7227,199,3531.66,7028,0,999.99
WTRNF,15-08-2024,Western Res Corp Ordinary Shar,U,Other OTC,335,335,0.00,0,0,999.99
WTRV,15-08-2024,WHITE RIV ENERGY CORP COM,U,Other OTC,50,150,-66.67,-100,13235,1.00
WTSHF,15-08-2024,Westshore Terminals Investment,U,Other OTC,588527,646079,-8.91,-57552,446,999.99
WTTHF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC M,U,Other OTC,175,356,-50.84,-181,9,19.44
WTWGF,15-08-2024,WESTWING GROUP SE Ordinary Sha,U,Other OTC,1151,1078,6.77,73,0,999.99
WUHN,15-08-2024,"Wuhan General Group (China), I",U,Other OTC,26985,26985,0.00,0,18,999.99
WUXAY,15-08-2024,Wuxi Apptec Co Ltd American De,U,Other OTC,1446,4224,-65.77,-2778,4134,1.00
WUXIF,15-08-2024,WUXI APPTEC CO LTD REGISTERED,U,Other OTC,215472,1552946,-86.12,-1337474,0,999.99
WVFC,15-08-2024,WVS Financial Corp. Common Sto,U,Other OTC,68,69,-1.45,-1,3091,1.00
WVMDF,15-08-2024,West Vault Mining Inc. Common,U,Other OTC,6099,3010,102.62,3089,16100,1.00
WWLNF,15-08-2024,Worldline SA Ordinary Shares (,U,Other OTC,213810,210485,1.58,3325,1723,124.09
WWNTF,15-08-2024,Want Want China Holdings Limit,U,Other OTC,422365,949140,-55.50,-526775,0,999.99
WWSG,15-08-2024,Worldwide Strategies Incorpora,U,Other OTC,501,501,0.00,0,0,999.99
WWUEY,15-08-2024,Wuestenrot & Wuerttembergische,U,Other OTC,19,19,0.00,0,0,999.99
WXIBF,15-08-2024,WUXI BIOLOGICS CAYMAN INC Ordi,U,Other OTC,7759147,2252366,244.49,5506781,8319,932.70
WXXWY,15-08-2024,Wuxi Biologics (Cayman) Inc Am,U,Other OTC,527,4030,-86.92,-3503,101392,1.00
WYGPF,15-08-2024,WORLEY LTD Common Shares,U,Other OTC,544845,569500,-4.33,-24655,4135,131.76
WYNMF,15-08-2024,Wynn Macau Limited Ordinary Sh,U,Other OTC,19405602,17240143,12.56,2165459,9487,999.99
WYNMY,15-08-2024,Wynn Macau Limited Unsponsored,U,Other OTC,6996,6808,2.76,188,24982,1.00
WYTC,15-08-2024,WYTEC INTL INC COM,U,Other OTC,1403,143,881.12,1260,6922,1.00
WZZAF,15-08-2024,Wizz Air Holdings PLC Ordinary,U,Other OTC,103995,104994,-0.95,-999,368,282.60
XAIXF,15-08-2024,XTRACKERS IE PLC XTRACKERS ART,U,Other OTC,659,202,226.24,457,141,4.67
XAUMF,15-08-2024,GOLDMONEY INC COM NEW (Canada),U,Other OTC,28017,31429,-10.86,-3412,24821,1.13
XBOTF,15-08-2024,REALBOTIX CORP COM (Canada),U,Other OTC,13275,0,100.00,13275,108657,1.00
XCPL,15-08-2024,XCPCNL Business Services Corpo,U,Other OTC,600,600,0.00,0,0,999.99
XCRP,15-08-2024,"Xcorporeal, Inc. Common Stock",U,Other OTC,496366,496366,0.00,0,0,999.99
XCRT,15-08-2024,XCELERATE INC Common Stock,U,Other OTC,85915,64901,32.38,21014,539233,1.00
XDNCF,15-08-2024,XD INC USD ORD SHS (Cayman Isl,U,Other OTC,1858010,1978010,-6.07,-120000,0,999.99
XDWHF,15-08-2024,XTRACKERS IE PLC DBX TR MSCI W,U,Other OTC,422,643,-34.37,-221,0,999.99
XEBEQ,15-08-2024,Xebec Adsorption (Canada),U,Other OTC,419373,419373,0.00,0,0,999.99
XERI,15-08-2024,"Xeriant, Inc. Common Stock",U,Other OTC,2134,0,100.00,2134,1718422,1.00
XFABF,15-08-2024,X-FAB SILICON FOUNDRIES SE Ord,U,Other OTC,4389,5497,-20.16,-1108,1347,3.26
XIACF,15-08-2024,Xiaomi Corp Common Shares,U,Other OTC,37936368,37461172,1.27,475196,73560,515.72
XIACY,15-08-2024,Xiaomi Corporation American De,U,Other OTC,6559,25328,-74.10,-18769,169357,1.00
XIAXF,15-08-2024,XIABUXIABU CATER MGMT CHINA HL,U,Other OTC,56010,56010,0.00,0,0,999.99
XINXF,15-08-2024,New Wk SE Ordinary Shares (Ger,U,Other OTC,2281,2319,-1.64,-38,0,999.99
XIORF,15-08-2024,Xior Student Housing NV Ordina,U,Other OTC,23397,21001,11.41,2396,0,999.99
XISHY,15-08-2024,Xinyi Solar Holdings Ltd. Amer,U,Other OTC,5915,2219,166.56,3696,29560,1.00
XJNGF,15-08-2024,GOLDWIND SCIENCE & TECHNOLOGY,U,Other OTC,51400,140000,-63.29,-88600,2073,24.79
XLMDF,15-08-2024,XLMEDIA PLC Ordinary Shares US,U,Other OTC,1401,1401,0.00,0,11900,1.00
XMEX,15-08-2024,Xemex Group Inc. Common stock,U,Other OTC,430,430,0.00,0,0,999.99
XMMEF,15-08-2024,XTRACKERS IE PLC MSCI EMERGING,U,Other OTC,98,48,104.17,50,0,999.99
XMSCF,15-08-2024,XTRACKERS SHS XTRACKERS MSCI W,U,Other OTC,25,0,100.00,25,0,999.99
XMTCF,15-08-2024,XMTCH IE ON FTSE 100 ACCUM PAR,U,Other OTC,79,288,-72.57,-209,63,1.25
XMTIF,15-08-2024,IShares VII PLC Exchange Trade,U,Other OTC,24944,25942,-3.85,-998,4577,5.45
XMWUF,15-08-2024,XTRACKERS IE PLC XTRACKERS MSC,U,Other OTC,251,97,158.76,154,0,999.99
XNGIF,15-08-2024,Xingda International Holdings,U,Other OTC,102,102,0.00,0,18,5.67
XNGSF,15-08-2024,ENN Energy Holdings Ltd. Ordin,U,Other OTC,343368,459795,-25.32,-116427,6241,55.02
XNGSY,15-08-2024,ENN Energy Holdings Ltd Unspon,U,Other OTC,16302,143,11300.00,16159,99518,1.00
XNJJY,15-08-2024,Goldwind Science and Technolog,U,Other OTC,47,47,0.00,0,0,999.99
XNYIF,15-08-2024,Xinyi Solar Holdings Limited O,U,Other OTC,31117945,10401959,199.15,20715986,88,999.99
XONI,15-08-2024,"Xtreme One Entertainment, Inc.",U,Other OTC,938,1038,-9.63,-100,46725,1.00
XPNGF,15-08-2024,XPENG INC CL A Ordinary Shares,U,Other OTC,8618897,7699597,11.94,919300,1565,999.99
XPPLF,15-08-2024,XP Power Ltd Ordinary Shares (,U,Other OTC,1252,1252,0.00,0,886,1.41
XRAPF,15-08-2024,XRAPPLIED TECHNOLOGIES INC Ord,U,Other OTC,2006,2006,0.00,0,0,999.99
XROLF,15-08-2024,Xero Ltd. Ordinary Shares (New,U,Other OTC,336654,335894,0.23,760,267,999.99
XSNX,15-08-2024,NOVACCESS GLOBAL INC Common St,U,Other OTC,2617,2630,-0.49,-13,80038,1.00
XTCSF,15-08-2024,XTRACKERS SHS XTRACKERS CSI300,U,Other OTC,251,366,-31.42,-115,0,999.99
XTGRF,15-08-2024,Xtra-Gold Resources Corporatio,U,Other OTC,1507,779,93.45,728,3143,1.00
XTKSF,15-08-2024,XTRACKERS II SHS X TRACK II EU,U,Other OTC,6100,5200,17.31,900,0,999.99
XTMIF,15-08-2024,XTM INC Common Shares,U,Other OTC,8036,8036,0.00,0,527,15.25
XTNAF,15-08-2024,XTRACKERS IE PLC XTRACKERS MSC,U,Other OTC,2,1,100.00,1,0,999.99
XTPEF,15-08-2024,"Xtep International Holdings, L",U,Other OTC,294500,298165,-1.23,-3665,0,999.99
XTPT,15-08-2024,Xtra Energy Corp. Common Stock,U,Other OTC,287,1861,-84.58,-1574,33555,1.00
XTRAF,15-08-2024,XTRACT ONE TECHNOLOGIES INC Or,U,Other OTC,282640,284913,-0.80,-2273,148718,1.90
XTRKF,15-08-2024,XTRACKERS IE PLC DB X TR RUSSE,U,Other OTC,88,1229,-92.84,-1141,265,1.00
XTRRF,15-08-2024,COMET LITHIUM CORPORATION  Ord,U,Other OTC,9507,9507,0.00,0,0,999.99
XTRTF,15-08-2024,XTRACKERS IE PLC MSCI USA INFO,U,Other OTC,88,0,100.00,88,0,999.99
XTRXF,15-08-2024,Xtrackers II SHS XTRACK II GLO,U,Other OTC,2482,17919,-86.15,-15437,102517,1.00
XTTRF,15-08-2024,XTrackers MSCI China UCITs ETF,U,Other OTC,619,1188,-47.90,-569,0,999.99
XUFNF,15-08-2024,XTRACKERS IE PLC DBXTRACK S&P5,U,Other OTC,99,128,-22.66,-29,0,999.99
XVIPF,15-08-2024,Xvivo Perfusion AB Ordinary Sh,U,Other OTC,178043,165251,7.74,12792,363,490.48
XYIGF,15-08-2024,Xinyi Glass Holdings Limited O,U,Other OTC,2348359,1872530,25.41,475829,2919,804.51
XYIGY,15-08-2024,Xinyi Glass Holdings Limited U,U,Other OTC,1608,936,71.79,672,8442,1.00
XZJCF,15-08-2024,MITSUI MINING & SMELTING CO LT,U,Other OTC,64078,48606,31.83,15472,151,424.36
YACAF,15-08-2024,Yancoal Australia Ltd Shs (Aus,U,Other OTC,1468,2630,-44.18,-1162,6173,1.00
YACPF,15-08-2024,YAMATANE CORP COM STK (Japan),U,Other OTC,500,400,25.00,100,0,999.99
YADGF,15-08-2024,Yadea Group Holding Ltd Ordina,U,Other OTC,2266000,1666000,36.01,600000,0,999.99
YAHOF,15-08-2024,LY Corporation Ordinary Shares,U,Other OTC,17199813,13561948,26.82,3637865,6564,999.99
YAHOY,15-08-2024,LY Corporation American Deposi,U,Other OTC,142329,15000,848.86,127329,355158,1.00
YAMCF,15-08-2024,Yamaha Corp Ordinary Shares,U,Other OTC,927864,1060212,-12.48,-132348,29,999.99
YAMHF,15-08-2024,YAMAHA MOTOR CO LTD SHS (Japan,U,Other OTC,7495534,3982304,88.22,3513230,9215,813.41
YAMNF,15-08-2024,"YA-MAN LTD, TOKYO Ordinary Sha",U,Other OTC,383743,382843,0.24,900,0,999.99
YARIY,15-08-2024,Yara International ASA Sponsor,U,Other OTC,35153,115513,-69.57,-80360,258654,1.00
YASKF,15-08-2024,Yaskawa Electric Corp Ordinary,U,Other OTC,2430698,2636684,-7.81,-205986,669,999.99
YASKY,15-08-2024,Yaskawa Electric Corp Unsponso,U,Other OTC,5382,35,15277.14,5347,60628,1.00
YATRF,15-08-2024,Yamato Holdings Co Ltd Ordinar,U,Other OTC,1423181,1083327,31.37,339854,336,999.99
YATRY,15-08-2024,Yamato Holdings Co Ltd Unspons,U,Other OTC,1933,2046,-5.52,-113,2035,1.00
YAYO,15-08-2024,"YayYo, Inc. Common Stock",U,Other OTC,15610,15610,0.00,0,144,108.40
YBGJ,15-08-2024,Yubo International Biotech Lim,U,Other OTC,114,114,0.00,0,93764,1.00
YDSHF,15-08-2024,YONDOSHI HLDGS INC SHS (Japan),U,Other OTC,32796,31896,2.82,900,0,999.99
YDWAF,15-08-2024,Yodogawa Steel Works Ordinary,U,Other OTC,23850,19902,19.84,3948,0,999.99
YELLQ,15-08-2024,Yellow Corporation Common Stoc,U,Other OTC,375250,407611,-7.94,-32361,37847,9.91
YERBF,15-08-2024,YERBAE BRANDS CORP COM (Canada,U,Other OTC,107,6201,-98.27,-6094,27276,1.00
YEWTF,15-08-2024,Environmental Waste Internatio,U,Other OTC,909,909,0.00,0,91,9.99
YFGSF,15-08-2024,Yamaguchi Financial Group Inc,U,Other OTC,100554,115454,-12.91,-14900,0,999.99
YGFGF,15-08-2024,YANGUFANG INTL GROUP CO. LTD.,U,Other OTC,2227,2227,0.00,0,207,10.76
YGHCF,15-08-2024,YAMAE GROUP HLDGS CO LTD COM S,U,Other OTC,48758,47925,1.74,833,0,999.99
YGRAF,15-08-2024,Yangarra Res Ltd Common Shares,U,Other OTC,302415,311559,-2.93,-9144,62186,4.86
YGTFF,15-08-2024,GOLD TERRA RESOURCE CORP Commo,U,Other OTC,1145,7115,-83.91,-5970,89129,1.00
YGTYF,15-08-2024,SSLJ.com Limited Class A Ordin,U,Other OTC,2329,2329,0.00,0,0,999.99
YGWAF,15-08-2024,Yokogawa Bridge Corp Shs (Japa,U,Other OTC,23386,786,2875.32,22600,0,999.99
YHEKF,15-08-2024,YEAHKA LTD Ordinary Shares  Ca,U,Other OTC,844000,844000,0.00,0,0,999.99
YIDUF,15-08-2024,Yidu Tech Inc. Ordinary Shares,U,Other OTC,2909500,2682500,8.46,227000,0,999.99
YIHCF,15-08-2024,YICHANG HEC CHANGJIANG PHARMAC,U,Other OTC,311440,280240,11.13,31200,0,999.99
YITYY,15-08-2024,YIT OYJ Unsponsored ADR (Finla,U,Other OTC,54,54,0.00,0,0,999.99
YKLTF,15-08-2024,Yakult Honsha Co Ltd Ordinary,U,Other OTC,1463069,2375492,-38.41,-912423,0,999.99
YKLTY,15-08-2024,Yakult Honsha Co Ltd American,U,Other OTC,2521,284,787.68,2237,4756,1.00
YLDGF,15-08-2024,Yanlord Land Group Ltd Ordinar,U,Other OTC,44622,38219,16.75,6403,0,999.99
YLLWF,15-08-2024,YELLOW HAT LTD TOKYO SHS (Japa,U,Other OTC,21841,19172,13.92,2669,0,999.99
YLLXF,15-08-2024,Yellow Cake Plc Ordinary Share,U,Other OTC,723978,301548,140.09,422430,9776,74.06
YLWDF,15-08-2024,YELLOW PAGES LTD COM (Canada),U,Other OTC,8250,8850,-6.78,-600,193,42.75
YMADF,15-08-2024,Yamada Consulting Group Co Ltd,U,Other OTC,500,200,150.00,300,0,999.99
YMAIF,15-08-2024,Yoma Strategic Holdings Ltd Or,U,Other OTC,29,26387,-99.89,-26358,101,1.00
YMATF,15-08-2024,AZBIL CORP SHS (Japan),U,Other OTC,349435,291658,19.81,57777,245,999.99
YMDAF,15-08-2024,YAMADA HLDGS CO LTD Ordinary S,U,Other OTC,4574757,5159607,-11.34,-584850,0,999.99
YMFCF,15-08-2024,YAMASHIN FILTER CORP COM STK (,U,Other OTC,408463,395763,3.21,12700,0,999.99
YMHAY,15-08-2024,YAMAHA MTR CO LTD American Dep,U,Other OTC,917,391,134.53,526,14169,1.00
YMTKF,15-08-2024,Yamato Kogyo Co Ltd SHS (Japan,U,Other OTC,63635,50135,26.93,13500,0,999.99
YMZNF,15-08-2024,YAMAZEN CORP Ordinary Shares J,U,Other OTC,34309,6309,443.81,28000,0,999.99
YNGFF,15-08-2024,YANGZIJIANG FINL HLDG LTD SHS,U,Other OTC,106332,15332,593.53,91000,364,292.12
YNNHF,15-08-2024,Yihai Intl Hldg Ltd Ordinary S,U,Other OTC,803903,2102903,-61.77,-1299000,124,999.99
YNOYF,15-08-2024,YOSHINOYA HLDGS CO LTD SHS (Ja,U,Other OTC,1212503,1271817,-4.66,-59314,0,999.99
YOKEF,15-08-2024,Yokogawa Electric Corp Ordinar,U,Other OTC,66643,165543,-59.74,-98900,56,999.99
YOKEY,15-08-2024,Yokogawa Electric Corp Unspons,U,Other OTC,54,61,-11.48,-7,271,1.00
YONXF,15-08-2024,Yonex Co Ltd Ordinary Shares (,U,Other OTC,129675,17125,657.23,112550,245,529.29
